iter	Passed	Remaining
3259	6850	14162
3260	6851	14159
3261	6853	14156
3262	6855	14153
3263	6856	14150
3264	6858	14147
3265	6859	14143
3266	6861	14140
3267	6862	14136
3268	6864	14133
3269	6866	14131
3270	6868	14129
3271	6869	14125
3272	6871	14122
3273	6873	14119
3274	6875	14117
3275	6876	14113
3276	6878	14112
3277	6880	14109
3278	6883	14108
3279	6884	14105
3280	6886	14101
3281	6887	14098
3282	6889	14095
3283	6891	14093
3284	6892	14090
3285	6894	14087
3286	6896	14085
3287	6907	14101
3288	6910	14100
3289	6912	14098
3290	6914	14095
3291	6915	14092
3292	6917	14089
3293	6919	14087
3294	6921	14084
3295	6923	14082
3296	6925	14079
3297	6926	14076
3298	6928	14073
3299	6929	14068
3300	6931	14066
3301	6932	14063
3302	6934	14060
3303	6936	14057
3304	6937	14053
3305	6939	14051
3306	6941	14048
3307	6942	14045
3308	6944	14042
3309	6946	14039
3310	6947	14035
3311	6949	14033
3312	6951	14030
3313	6952	14027
3314	6955	14026
3315	6956	14022
3316	6958	14019
3317	6959	14015
3318	6961	14012
3319	6962	14009
3320	6964	14006
3321	6965	14002
3322	6967	13999
3323	6968	13996
3324	6970	13993
3325	6972	13991
3326	6974	13989
3327	6976	13986
3328	6978	13983
3329	6979	13979
3330	6980	13976
3331	6983	13974
3332	6984	13971
3333	6986	13967
3334	6987	13964
3335	6988	13960
3336	6998	13973
3337	7000	13970
3338	7001	13966
3339	7002	13963
3340	7004	13961
3341	7006	13957
3342	7007	13954
3343	7009	13951
3344	7010	13948
3345	7012	13944
3346	7013	13940
3347	7014	13937
3348	7016	13935
3349	7018	13931
3350	7019	13928
3351	7021	13925
3352	7023	13923
3353	7025	13922
3354	7028	13919
3355	7029	13916
3356	7031	13913
3357	7033	13911
3358	7035	13909
3359	7036	13906
3360	7038	13903
3361	7041	13902
3362	7043	13901
3363	7045	13898
3364	7054	13909
3365	7055	13906
3366	7058	13905
3367	7060	13903
3368	7062	13899
3369	7064	13898
3370	7066	13895
3371	7067	13892
3372	7069	13889
3373	7071	13887
3374	7073	13884
3375	7074	13881
3376	7076	13877
3377	7077	13874
3378	7080	13874
3379	7083	13872
3380	7084	13869
3381	7086	13867
3382	7088	13865
3383	7090	13862
3384	7092	13859
3385	7093	13856
3386	7095	13853
3387	7096	13849
3388	7098	13847
3389	7099	13843
3390	7101	13840
3391	7103	13837
3392	7104	13834
3393	7106	13831
3394	7107	13828
3395	7109	13825
3396	7111	13822
3397	7112	13818
3398	7113	13815
3399	7115	13811
3400	7116	13808
3401	7118	13805
3402	7119	13801
3403	7120	13798
3404	7122	13794
3405	7123	13791
3406	7125	13788
3407	7126	13785
3408	7128	13782
3409	7129	13778
3410	7131	13776
3411	7133	13773
3412	7135	13771
3413	7137	13768
3414	7138	13764
3415	7140	13763
3416	7142	13760
3417	7143	13756
3418	7145	13754
3419	7148	13753
3420	7149	13749
3421	7151	13746
3422	7153	13743
3423	7154	13741
3424	7155	13737
3425	7156	13733
3426	7158	13729
3427	7159	13726
3428	7161	13722
3429	7162	13719
3430	7164	13716
3431	7165	13713
3432	7167	13710
3433	7168	13707
3434	7170	13704
3435	7172	13701
3436	7173	13698
3437	7175	13694
3438	7176	13692
3439	7179	13690
3440	7180	13687
3441	7182	13684
3442	7183	13681
3443	7185	13678
3444	7187	13676
3445	7189	13673
3446	7190	13669
3447	7191	13666
3448	7193	13664
3449	7195	13660
3450	7196	13657
3451	7198	13653
3452	7200	13651
3453	7202	13649
3454	7203	13646
3455	7206	13645
3456	7209	13646
3457	7211	13642
3458	7213	13640
3459	7215	13638
3460	7217	13636
3461	7219	13633
3462	7220	13629
3463	7221	13626
3464	7222	13622
3465	7224	13619
3466	7226	13616
3467	7227	13613
3468	7229	13610
3469	7230	13606
3470	7231	13602
3471	7232	13598
3472	7234	13595
3473	7235	13592
3474	7237	13589
3475	7238	13586
3476	7240	13582
3477	7241	13579
3478	7243	13576
3479	7244	13573
3480	7246	13570
3481	7247	13566
3482	7248	13562
3483	7250	13560
3484	7251	13556
3485	7253	13553
3486	7254	13550
3487	7256	13548
3488	7258	13546
3489	7260	13543
3490	7262	13541
3491	7264	13539
3492	7266	13536
3493	7268	13533
3494	7269	13530
3495	7271	13527
3496	7273	13524
3497	7276	13524
3498	7278	13523
3499	7280	13521
3500	7289	13531
3501	7291	13529
3502	7293	13526
3503	7294	13524
3504	7296	13520
3505	7298	13518
3506	7300	13516
3507	7302	13514
3508	7304	13511
3509	7305	13508
3510	7307	13505
3511	7308	13502
3512	7310	13499
3513	7312	13496
3514	7313	13493
3515	7315	13490
3516	7316	13487
3517	7318	13484
3518	7320	13481
3519	7321	13478
3520	7323	13475
3521	7324	13472
3522	7325	13468
3523	7327	13465
3524	7329	13463
3525	7331	13461
3526	7333	13458
3527	7334	13455
3528	7336	13452
3529	7338	13449
3530	7339	13446
3531	7341	13444
3532	7343	13441
3533	7345	13439
3534	7346	13435
3535	7347	13432
3536	7349	13429
3537	7350	13426
3538	7352	13423
3539	7354	13420
3540	7356	13418
3541	7357	13414
3542	7358	13411
3543	7360	13408
3544	7361	13404
3545	7365	13405
3546	7366	13402
3547	7368	13399
3548	7370	13396
3549	7372	13394
3550	7380	13403
3551	7382	13402
3552	7383	13398
3553	7385	13395
3554	7387	13392
3555	7390	13393
3556	7391	13389
3557	7393	13386
3558	7395	13384
3559	7398	13383
3560	7399	13379
3561	7401	13376
3562	7402	13373
3563	7404	13371
3564	7406	13368
3565	7407	13365
3566	7409	13362
3567	7410	13359
3568	7412	13356
3569	7414	13353
3570	7415	13350
3571	7416	13346
3572	7425	13357
3573	7427	13355
3574	7429	13351
3575	7431	13349
3576	7433	13347
3577	7434	13344
3578	7436	13341
3579	7438	13339
3580	7444	13344
3581	7446	13341
3582	7447	13338
3583	7449	13336
3584	7451	13332
3585	7453	13331
3586	7455	13329
3587	7457	13327
3588	7460	13325
3589	7461	13322
3590	7463	13319
3591	7464	13316
3592	7466	13314
3593	7467	13310
3594	7469	13308
3595	7471	13306
3596	7473	13303
3597	7475	13300
3598	7476	13297
3599	7478	13294
3600	7479	13291
3601	7481	13288
3602	7482	13285
3603	7484	13282
3604	7488	13284
3605	7492	13286
3606	7494	13283
3607	7496	13281
3608	7498	13279
3609	7500	13276
3610	7502	13274
3611	7504	13271
3612	7505	13268
3613	7517	13284
3614	7519	13281
3615	7520	13278
3616	7522	13274
3617	7524	13272
3618	7525	13269
3619	7528	13267
3620	7529	13264
3621	7531	13261
3622	7532	13258
3623	7534	13255
3624	7536	13253
3625	7537	13250
3626	7539	13247
3627	7540	13244
3628	7542	13241
3629	7544	13239
3630	7546	13236
3631	7547	13233
3632	7549	13230
3633	7550	13227
3634	7552	13224
3635	7553	13221
3636	7556	13220
3637	7557	13216
3638	7559	13213
3639	7560	13210
3640	7562	13207
3641	7563	13204
3642	7565	13202
3643	7567	13199
3644	7568	13195
3645	7570	13193
3646	7572	13190
3647	7573	13187
3648	7575	13184
3649	7576	13181
3650	7578	13178
3651	7581	13177
3652	7582	13174
3653	7588	13179
3654	7590	13176
3655	7594	13177
3656	7596	13176
3657	7598	13173
3658	7600	13170
3659	7601	13168
3660	7603	13165
3661	7605	13163
3662	7606	13159
3663	7608	13157
3664	7609	13153
3665	7611	13150
3666	7613	13148
3667	7615	13146
3668	7617	13144
3669	7618	13140
3670	7620	13137
3671	7621	13134
3672	7623	13132
3673	7624	13128
3674	7626	13125
3675	7628	13123
3676	7629	13120
3677	7631	13116
3678	7632	13114
3679	7634	13111
3680	7635	13107
3681	7637	13105
3682	7639	13103
3683	7640	13099
3684	7647	13106
3685	7650	13104
3686	7652	13102
3687	7653	13098
3688	7655	13096
3689	7657	13095
3690	7659	13092
3691	7660	13088
3692	7663	13087
3693	7664	13084
3694	7666	13081
3695	7667	13078
3696	7669	13075
3697	7671	13072
3698	7672	13070
3699	7674	13066
3700	7676	13065
3701	7678	13062
3702	7679	13059
3703	7681	13057
3704	7684	13056
3705	7686	13053
3706	7687	13050
3707	7690	13049
3708	7691	13046
3709	7693	13042
3710	7694	13040
3711	7696	13037
3712	7698	13034
3713	7700	13032
3714	7701	13029
3715	7703	13026
3716	7704	13023
3717	7706	13020
3718	7708	13018
3719	7709	13015
3720	7711	13012
3721	7712	13009
3722	7714	13006
3723	7715	13003
3724	7717	13000
3725	7718	12997
3726	7720	12993
3727	7721	12990
3728	7723	12987
3729	7724	12984
3730	7726	12981
3731	7727	12978
3732	7729	12976
3733	7731	12974
3734	7733	12971
3735	7735	12970
3736	7737	12967
3737	7739	12965
3738	7741	12962
3739	7742	12959
3740	7743	12955
3741	7745	12952
3742	7747	12951
3743	7748	12947
3744	7750	12944
3745	7752	12942
3746	7753	12939
3747	7754	12935
3748	7756	12932
3749	7757	12929
3750	7758	12926
3751	7760	12923
3752	7761	12919
3753	7764	12918
3754	7765	12915
3755	7767	12911
3756	7768	12909
3757	7770	12906
3758	7771	12903
3759	7773	12900
3760	7775	12898
3761	7776	12895
3762	7778	12893
3763	7780	12889
3764	7781	12887
3765	7783	12884
3766	7784	12881
3767	7786	12877
3768	7787	12874
3769	7789	12872
3770	7791	12869
3771	7792	12866
3772	7794	12864
3773	7796	12861
3774	7797	12858
3775	7799	12855
3776	7800	12852
3777	7802	12849
3778	7803	12845
3779	7804	12842
3780	7806	12839
3781	7807	12836
3782	7810	12835
3783	7811	12832
3784	7813	12830
3785	7816	12829
3786	7817	12826
3787	7819	12822
3788	7820	12820
3789	7822	12817
3790	7824	12814
3791	7825	12811
3792	7827	12808
3793	7829	12806
3794	7830	12803
3795	7832	12800
3796	7833	12797
3797	7835	12794
3798	7836	12791
3799	7838	12788
3800	7839	12785
3801	7840	12782
3802	7842	12779
3803	7845	12778
3804	7846	12775
3805	7848	12772
3806	7850	12770
3807	7852	12767
3808	7854	12765
3809	7855	12762
3810	7857	12759
3811	7858	12756
3812	7860	12755
3813	7862	12752
3814	7863	12748
3815	7865	12746
3816	7866	12742
3817	7867	12739
3818	7869	12736
3819	7871	12734
3820	7873	12732
3821	7874	12729
3822	7876	12726
3823	7878	12723
3824	7879	12720
3825	7881	12718
3826	7883	12715
3827	7884	12713
3828	7886	12710
3829	7888	12708
3830	7889	12705
3831	7891	12702
3832	7893	12700
3833	7898	12702
3834	7899	12699
3835	7902	12697
3836	7903	12694
3837	7904	12691
3838	7906	12688
3839	7909	12688
3840	7911	12685
3841	7913	12684
3842	7915	12681
3843	7917	12678
3844	7918	12676
3845	7920	12674
3846	7922	12671
3847	7924	12668
3848	7925	12665
3849	7927	12663
3850	7928	12660
3851	7930	12657
3852	7934	12658
3853	7936	12655
3854	7937	12652
3855	7939	12650
3856	7941	12647
3857	7942	12644
3858	7943	12641
3859	7945	12639
3860	7947	12635
3861	7948	12633
3862	7950	12631
3863	7952	12628
3864	7953	12625
3865	7955	12622
3866	7957	12620
3867	7959	12617
3868	7960	12614
3869	7961	12611
3870	7963	12608
3871	7966	12607
3872	7967	12604
3873	7968	12601
3874	7970	12598
3875	7971	12595
3876	7973	12592
3877	7976	12591
3878	7977	12588
3879	7979	12585
3880	7980	12582
3881	7982	12581
3882	7984	12577
3883	7985	12574
3884	7987	12572
3885	7989	12569
3886	7990	12566
3887	7992	12564
3888	7994	12561
3889	7995	12558
3890	7997	12556
3891	7998	12552
3892	8000	12549
3893	8001	12546
3894	8003	12545
3895	8006	12543
3896	8007	12540
3897	8008	12536
3898	8010	12534
3899	8012	12531
3900	8013	12528
3901	8016	12527
3902	8018	12525
3903	8019	12522
3904	8021	12519
3905	8022	12516
3906	8024	12514
3907	8026	12511
3908	8027	12508
3909	8029	12505
3910	8030	12502
3911	8032	12500
3912	8033	12497
3913	8035	12494
3914	8037	12492
3915	8039	12490
3916	8041	12487
3917	8046	12490
3918	8047	12487
3919	8049	12484
3920	8050	12481
3921	8053	12479
3922	8054	12477
3923	8056	12474
3924	8057	12471
3925	8059	12468
3926	8060	12465
3927	8062	12463
3928	8064	12461
3929	8066	12458
3930	8067	12455
3931	8068	12452
3932	8070	12449
3933	8071	12446
3934	8072	12442
3935	8074	12439
3936	8077	12438
3937	8078	12435
3938	8080	12433
3939	8081	12429
3940	8083	12427
3941	8084	12424
3942	8086	12422
3943	8088	12419
3944	8089	12416
3945	8091	12413
3946	8093	12412
3947	8095	12409
3948	8097	12406
3949	8098	12404
3950	8100	12401
3951	8101	12398
3952	8103	12395
3953	8104	12393
3954	8106	12390
3955	8107	12387
3956	8110	12386
3957	8112	12383
3958	8114	12381
3959	8115	12378
3960	8116	12375
3961	8118	12372
3962	8120	12369
3963	8122	12367
3964	8123	12365
3965	8125	12362
3966	8126	12359
3967	8128	12356
3968	8129	12352
3969	8131	12350
3970	8133	12348
3971	8135	12346
3972	8137	12344
3973	8138	12341
3974	8140	12339
3975	8142	12337
3976	8144	12334
3977	8145	12331
3978	8147	12328
3979	8149	12326
3980	8150	12323
3981	8152	12320
3982	8153	12317
3983	8155	12314
3984	8156	12311
3985	8157	12308
3986	8159	12306
3987	8161	12302
3988	8162	12299
3989	8163	12296
3990	8165	12294
3991	8166	12291
3992	8168	12288
3993	8170	12285
3994	8171	12282
3995	8173	12280
3996	8175	12278
3997	8177	12275
3998	8178	12272
3999	8180	12270
4000	8181	12267
4001	8183	12264
4002	8184	12261
4003	8186	12259
4004	8188	12257
4005	8190	12254
4006	8192	12252
4007	8193	12249
4008	8195	12247
4009	8197	12244
4010	8198	12241
4011	8201	12240
4012	8203	12238
4013	8204	12235
4014	8206	12232
4015	8207	12229
4016	8209	12226
4017	8210	12224
4018	8213	12223
4019	8215	12220
4020	8216	12217
4021	8218	12215
4022	8219	12212
4023	8221	12209
4024	8222	12206
4025	8224	12203
4026	8225	12200
4027	8227	12197
4028	8229	12196
4029	8230	12193
4030	8232	12190
4031	8233	12187
4032	8236	12185
4033	8238	12183
4034	8239	12180
4035	8242	12179
4036	8244	12177
4037	8245	12174
4038	8248	12173
4039	8250	12171
4040	8251	12168
4041	8253	12165
4042	8254	12162
4043	8256	12160
4044	8258	12158
4045	8260	12156
4046	8262	12153
4047	8263	12150
4048	8264	12147
4049	8267	12145
4050	8268	12142
4051	8270	12140
4052	8271	12137
4053	8273	12134
4054	8274	12131
4055	8277	12130
4056	8279	12127
4057	8280	12125
4058	8282	12122
4059	8284	12120
4060	8286	12118
4061	8287	12115
4062	8289	12112
4063	8290	12109
4064	8292	12106
4065	8293	12103
4066	8294	12100
4067	8296	12097
4068	8298	12095
4069	8299	12092
4070	8301	12090
4071	8302	12087
4072	8304	12084
4073	8306	12082
4074	8307	12079
4075	8309	12076
4076	8311	12074
4077	8312	12071
4078	8314	12068
4079	8315	12066
4080	8317	12063
4081	8319	12061
4082	8320	12058
4083	8323	12056
4084	8324	12054
4085	8326	12051
4086	8328	12048
4087	8329	12045
4088	8331	12043
4089	8333	12041
4090	8335	12039
4091	8337	12037
4092	8338	12034
4093	8340	12031
4094	8342	12030
4095	8345	12029
4096	8347	12027
4097	8349	12025
4098	8351	12022
4099	8353	12020
4100	8356	12019
4101	8357	12017
4102	8360	12015
4103	8361	12012
4104	8363	12010
4105	8365	12008
4106	8367	12005
4107	8369	12004
4108	8371	12001
4109	8372	11998
4110	8374	11995
4111	8375	11992
4112	8376	11990
4113	8378	11987
4114	8380	11984
4115	8381	11982
4116	8383	11979
4117	8384	11976
4118	8385	11973
4119	8388	11971
4120	8390	11969
4121	8392	11967
4122	8393	11964
4123	8395	11962
4124	8397	11959
4125	8398	11956
4126	8400	11954
4127	8401	11951
4128	8403	11949
4129	8405	11946
4130	8406	11943
4131	8408	11941
4132	8409	11937
4133	8411	11935
4134	8413	11933
4135	8414	11930
4136	8416	11927
4137	8418	11925
4138	8420	11923
4139	8421	11920
4140	8423	11918
4141	8424	11914
4142	8426	11912
4143	8428	11909
4144	8429	11906
4145	8431	11904
4146	8433	11902
4147	8435	11901
4148	8437	11899
4149	8448	11908
4150	8450	11907
4151	8455	11908
4152	8457	11906
4153	8459	11905
4154	8461	11903
4155	8464	11901
4156	8465	11899
4157	8467	11897
4158	8469	11895
4159	8471	11893
4160	8474	11892
4161	8476	11889
4162	8477	11887
4163	8480	11885
4164	8483	11884
4165	8485	11882
4166	8489	11883
4167	8491	11881
4168	8493	11879
4169	8496	11878
4170	8497	11876
4171	8501	11875
4172	8503	11874
4173	8505	11871
4174	8507	11870
4175	8511	11869
4176	8513	11868
4177	8515	11866
4178	8518	11865
4179	8520	11863
4180	8522	11861
4181	8527	11863
4182	8529	11861
4183	8532	11860
4184	8534	11858
4185	8536	11857
4186	8538	11854
4187	8539	11851
4188	8541	11849
4189	8544	11848
4190	8547	11847
4191	8550	11846
4192	8553	11846
4193	8563	11854
4194	8565	11852
4195	8567	11850
4196	8569	11848
4197	8571	11845
4198	8572	11843
4199	8575	11842
4200	8577	11840
4201	8578	11837
4202	8580	11834
4203	8582	11832
4204	8584	11830
4205	8585	11827
4206	8587	11824
4207	8589	11823
4208	8591	11820
4209	8593	11818
4210	8594	11815
4211	8596	11813
4212	8598	11810
4213	8599	11807
4214	8601	11804
4215	8602	11801
4216	8604	11799
4217	8606	11797
4218	8607	11794
4219	8609	11792
4220	8611	11790
4221	8613	11787
4222	8614	11785
4223	8616	11781
4224	8617	11779
4225	8619	11776
4226	8620	11773
4227	8622	11770
4228	8623	11767
4229	8625	11765
4230	8626	11762
4231	8628	11759
4232	8629	11756
4233	8631	11754
4234	8632	11751
4235	8634	11748
4236	8636	11747
4237	8638	11744
4238	8639	11741
4239	8641	11739
4240	8643	11737
4241	8645	11735
4242	8647	11732
4243	8649	11731
4244	8653	11731
4245	8655	11729
4246	8657	11727
4247	8659	11725
4248	8661	11723
4249	8663	11721
4250	8666	11720
4251	8668	11718
4252	8670	11715
4253	8671	11712
4254	8673	11710
4255	8674	11707
4256	8676	11705
4257	8678	11703
4258	8681	11701
4259	8682	11699
4260	8685	11697
4261	8686	11694
4262	8687	11691
4263	8689	11688
4264	8690	11685
4265	8693	11684
4266	8694	11682
4267	8696	11679
4268	8697	11676
4269	8698	11673
4270	8700	11671
4271	8702	11667
4272	8703	11665
4273	8705	11662
4274	8706	11660
4275	8708	11657
4276	8710	11655
4277	8712	11652
4278	8713	11650
4279	8715	11647
4280	8716	11644
4281	8719	11643
4282	8720	11640
4283	8722	11637
4284	8723	11635
4285	8726	11634
4286	8728	11631
4287	8729	11628
4288	8731	11626
4289	8733	11623
4290	8734	11621
4291	8736	11618
4292	8738	11617
4293	8740	11614
4294	8742	11612
4295	8743	11609
4296	8745	11606
4297	8746	11603
4298	8748	11601
4299	8750	11599
4300	8751	11596
4301	8753	11593
4302	8754	11591
4303	8756	11588
4304	8758	11586
4305	8760	11583
4306	8761	11581
4307	8763	11578
4308	8765	11577
4309	8767	11574
4310	8768	11571
4311	8770	11568
4312	8771	11566
4313	8773	11563
4314	8774	11560
4315	8776	11558
4316	8777	11555
4317	8779	11552
4318	8781	11550
4319	8782	11547
4320	8784	11544
4321	8785	11542
4322	8787	11539
4323	8788	11537
4324	8790	11534
4325	8792	11532
4326	8794	11529
4327	8795	11526
4328	8796	11523
4329	8797	11520
4330	8799	11517
4331	8800	11515
4332	8802	11512
4333	8803	11509
4334	8805	11506
4335	8806	11503
4336	8808	11501
4337	8809	11498
4338	8811	11495
4339	8812	11493
4340	8814	11490
4341	8815	11487
4342	8817	11485
4343	8819	11483
4344	8821	11481
4345	8823	11478
4346	8824	11476
4347	8826	11473
4348	8828	11471
4349	8829	11468
4350	8831	11465
4351	8832	11463
4352	8834	11460
4353	8836	11458
4354	8837	11455
4355	8839	11452
4356	8840	11449
4357	8842	11447
4358	8844	11446
4359	8846	11443
4360	8847	11440
4361	8849	11438
4362	8850	11435
4363	8852	11432
4364	8854	11430
4365	8856	11428
4366	8857	11425
4367	8859	11423
4368	8861	11420
4369	8862	11418
4370	8864	11415
4371	8866	11413
4372	8867	11410
4373	8869	11408
4374	8871	11406
4375	8873	11404
4376	8876	11402
4377	8878	11400
4378	8879	11398
4379	8881	11396
4380	8883	11393
4381	8884	11391
4382	8887	11389
4383	8888	11386
4384	8890	11384
4385	8891	11381
4386	8893	11378
4387	8897	11379
4388	8900	11378
4389	8902	11376
4390	8904	11373
4391	8905	11371
4392	8907	11368
4393	8908	11366
4394	8910	11363
4395	8912	11361
4396	8913	11358
4397	8915	11355
4398	8917	11354
4399	8919	11351
4400	8920	11348
4401	8921	11345
4402	8924	11344
4403	8926	11342
4404	8927	11338
4405	8928	11335
4406	8930	11333
4407	8931	11330
4408	8932	11327
4409	8934	11324
4410	8935	11322
4411	8936	11319
4412	8938	11316
4413	8939	11313
4414	8941	11310
4415	8943	11308
4416	8945	11306
4417	8947	11304
4418	8949	11302
4419	8951	11300
4420	8952	11297
4421	8954	11294
4422	8955	11292
4423	8957	11289
4424	8958	11286
4425	8960	11284
4426	8961	11281
4427	8963	11278
4428	8964	11275
4429	8966	11273
4430	8967	11271
4431	8969	11268
4432	8970	11265
4433	8972	11263
4434	8974	11260
4435	8975	11258
4436	8977	11255
4437	8978	11253
4438	8980	11249
4439	8981	11246
4440	8982	11244
4441	8984	11241
4442	8985	11238
4443	8987	11236
4444	8989	11234
4445	8991	11232
4446	8993	11229
4447	8994	11227
4448	8996	11224
4449	8997	11221
4450	8998	11218
4451	9001	11217
4452	9003	11215
4453	9004	11212
4454	9006	11210
4455	9008	11207
4456	9009	11205
4457	9011	11202
4458	9012	11199
4459	9014	11197
4460	9016	11195
4461	9017	11192
4462	9019	11189
4463	9020	11186
4464	9022	11184
4465	9024	11182
4466	9026	11180
4467	9039	11192
4468	9041	11189
4469	9043	11188
4470	9044	11185
4471	9047	11183
4472	9048	11180
4473	9049	11177
4474	9051	11175
4475	9053	11172
4476	9055	11170
4477	9056	11167
4478	9058	11165
4479	9061	11164
4480	9063	11162
4481	9065	11160
4482	9066	11158
4483	9068	11155
4484	9070	11153
4485	9071	11150
4486	9072	11147
4487	9074	11144
4488	9075	11141
4489	9076	11138
4490	9078	11136
4491	9080	11134
4492	9081	11130
4493	9082	11127
4494	9084	11126
4495	9090	11128
4496	9091	11125
4497	9092	11122
4498	9095	11120
4499	9096	11118
4500	9098	11115
4501	9099	11112
4502	9100	11109
4503	9102	11107
4504	9103	11104
4505	9105	11101
4506	9106	11098
4507	9107	11095
4508	9108	11092
4509	9110	11090
4510	9112	11087
4511	9113	11084
4512	9114	11081
4513	9121	11085
4514	9123	11083
4515	9126	11082
4516	9128	11080
4517	9130	11078
4518	9131	11075
4519	9135	11075
4520	9136	11073
4521	9138	11069
4522	9139	11067
4523	9140	11064
4524	9142	11061
4525	9144	11059
4526	9145	11056
4527	9146	11053
4528	9147	11050
4529	9149	11047
4530	9151	11045
4531	9153	11043
4532	9154	11040
4533	9156	11038
4534	9157	11035
4535	9159	11033
4536	9161	11031
4537	9162	11028
4538	9163	11025
4539	9170	11028
4540	9171	11025
4541	9173	11022
4542	9174	11020
4543	9175	11017
4544	9177	11015
4545	9179	11012
4546	9180	11010
4547	9182	11007
4548	9184	11005
4549	9185	11002
4550	9187	10999
4551	9192	11001
4552	9193	10999
4553	9195	10996
4554	9196	10993
4555	9198	10991
4556	9199	10988
4557	9200	10985
4558	9202	10982
4559	9203	10979
4560	9205	10977
4561	9207	10975
4562	9208	10972
4563	9209	10969
4564	9211	10966
4565	9214	10966
4566	9216	10963
4567	9217	10961
4568	9218	10958
4569	9220	10955
4570	9221	10952
4571	9227	10954
4572	9228	10952
4573	9231	10950
4574	9232	10947
4575	9235	10946
4576	9236	10943
4577	9237	10940
4578	9239	10938
4579	9240	10935
4580	9241	10932
4581	9243	10929
4582	9244	10927
4583	9246	10924
4584	9248	10923
4585	9249	10920
4586	9251	10917
4587	9252	10914
4588	9253	10911
4589	9255	10909
4590	9256	10906
4591	9260	10905
4592	9262	10904
4593	9264	10902
4594	9266	10899
4595	9267	10896
4596	9268	10893
4597	9270	10891
4598	9272	10889
4599	9273	10886
4600	9275	10883
4601	9276	10881
4602	9277	10878
4603	9279	10875
4604	9280	10872
4605	9281	10869
4606	9283	10867
4607	9285	10865
4608	9289	10866
4609	9294	10866
4610	9295	10864
4611	9296	10861
4612	9299	10859
4613	9308	10866
4614	9312	10866
4615	9315	10865
4616	9317	10863
4617	9319	10860
4618	9322	10859
4619	9323	10857
4620	9325	10855
4621	9327	10853
4622	9329	10850
4623	9331	10848
4624	9332	10846
4625	9333	10843
4626	9335	10841
4627	9337	10838
4628	9339	10836
4629	9342	10836
4630	9344	10833
4631	9346	10831
4632	9347	10828
4633	9348	10825
4634	9350	10823
4635	9351	10820
4636	9353	10818
4637	9360	10821
4638	9363	10820
4639	9368	10822
4640	9370	10819
4641	9371	10817
4642	9373	10814
4643	9374	10811
4644	9376	10810
4645	9379	10808
4646	9380	10806
4647	9397	10821
4648	9399	10818
4649	9400	10816
4650	9402	10813
4651	9404	10811
4652	9405	10808
4653	9407	10805
4654	9409	10803
4655	9410	10801
4656	9412	10798
4657	9414	10796
4658	9418	10796
4659	9420	10795
4660	9422	10793
4661	9423	10790
4662	9425	10787
4663	9426	10784
4664	9428	10782
4665	9430	10780
4666	9432	10778
4667	9433	10775
4668	9435	10772
4669	9436	10770
4670	9437	10767
4671	9439	10764
4672	9440	10762
4673	9442	10759
4674	9444	10757
4675	9445	10754
4676	9447	10752
4677	9448	10749
4678	9450	10747
4679	9451	10744
4680	9453	10741
4681	9454	10738
4682	9456	10736
4683	9457	10733
4684	9459	10731
4685	9460	10728
4686	9462	10726
4687	9464	10723
4688	9465	10721
4689	9467	10718
4690	9468	10715
4691	9469	10712
4692	9470	10709
4693	9472	10706
4694	9474	10705
4695	9476	10703
4696	9478	10700
4697	9480	10699
4698	9482	10696
4699	9483	10694
4700	9485	10691
4701	9486	10689
4702	9488	10687
4703	9490	10685
4704	9492	10682
4705	9493	10680
4706	9495	10677
4707	9497	10675
4708	9498	10672
4709	9500	10670
4710	9501	10667
4711	9502	10664
4712	9504	10661
4713	9505	10659
4714	9507	10656
4715	9508	10653
4716	9510	10651
4717	9512	10649
4718	9514	10647
4719	9515	10644
4720	9517	10642
4721	9518	10639
4722	9520	10637
4723	9522	10634
4724	9523	10632
4725	9525	10630
4726	9527	10628
4727	9528	10625
4728	9531	10623
4729	9532	10621
4730	9534	10619
4731	9537	10617
4732	9539	10616
4733	9541	10614
4734	9544	10612
4735	9545	10610
4736	9547	10607
4737	9548	10604
4738	9550	10602
4739	9551	10599
4740	9553	10596
4741	9555	10595
4742	9556	10592
4743	9558	10589
4744	9559	10587
4745	9560	10584
4746	9562	10581
4747	9563	10578
4748	9565	10576
4749	9567	10574
4750	9568	10571
4751	9569	10568
4752	9571	10566
4753	9573	10564
4754	9574	10561
4755	9576	10558
4756	9577	10556
4757	9580	10554
4758	9582	10552
4759	9583	10550
4760	9585	10547
4761	9587	10545
4762	9588	10542
4763	9590	10540
4764	9591	10537
4765	9592	10534
4766	9594	10532
4767	9595	10529
4768	9596	10526
4769	9598	10523
4770	9599	10521
4771	9601	10518
4772	9602	10516
4773	9604	10513
4774	9606	10511
4775	9608	10509
4776	9609	10506
4777	9611	10504
4778	9613	10502
4779	9614	10499
4780	9617	10498
4781	9618	10495
4782	9620	10493
4783	9621	10490
4784	9623	10487
4785	9624	10485
4786	9626	10483
4787	9627	10480
4788	9629	10477
4789	9630	10474
4790	9631	10472
4791	9633	10469
4792	9634	10466
4793	9636	10464
4794	9637	10461
4795	9638	10458
4796	9640	10456
4797	9641	10453
4798	9643	10451
4799	9644	10448
4800	9646	10445
4801	9647	10443
4802	9649	10440
4803	9651	10439
4804	9652	10436
4805	9654	10433
4806	9655	10431
4807	9657	10428
4808	9658	10426
4809	9660	10423
4810	9662	10421
4811	9663	10418
4812	9665	10416
